arduino_us,wall_time,throttle_pct
3965351549,13:13:35.622,38.42
3965353306,13:13:35.625,38.42
3965355081,13:13:35.626,38.42
3965356870,13:13:35.628,38.42
3965358584,13:13:35.629,38.42
3965360317,13:13:35.631,38.42
3965362078,13:13:35.633,38.42
3965363893,13:13:35.635,35.687
3965365651,13:13:35.637,35.687
3965367449,13:13:35.639,35.687
3965369253,13:13:35.640,35.687
3965370997,13:13:35.642,35.687
3965372759,13:13:35.644,35.687
3965374557,13:13:35.645,35.687
3965376398,13:13:35.647,35.687
3965378206,13:13:35.649,35.687
3965380047,13:13:35.651,35.687
3965381905,13:13:35.653,35.687
3965383673,13:13:35.655,50.864
3965385462,13:13:35.657,50.864
3965387278,13:13:35.658,50.864
3965389114,13:13:35.660,50.864
3965390880,13:13:35.662,50.864
3965392679,13:13:35.664,50.864
3965394451,13:13:35.665,50.864
3965396077,13:13:35.667,50.864
3965397747,13:13:35.669,50.864
3965399428,13:13:35.670,50.864
3965401137,13:13:35.672,50.864
3965402794,13:13:35.674,40.1
3965404475,13:13:35.676,40.1
3965406129,13:13:35.677,40.1
3965407713,13:13:35.679,40.1
3965409324,13:13:35.680,40.1
3965410960,13:13:35.682,40.1
3965412646,13:13:35.684,40.1
3965414286,13:13:35.685,40.1
3965415958,13:13:35.687,40.1
3965417630,13:13:35.689,40.1
3965419240,13:13:35.690,40.1
3965420863,13:13:35.692,40.1
3965422521,13:13:35.693,33.459
3965424225,13:13:35.695,33.459
3965425878,13:13:35.697,33.459
3965427577,13:13:35.699,33.459
3965429289,13:13:35.701,33.459
3965430952,13:13:35.703,33.459
3965432633,13:13:35.704,33.459
3965434357,13:13:35.706,33.459
3965436139,13:13:35.707,33.459
3965437877,13:13:35.709,33.459
3965439662,13:13:35.711,33.459
3965441462,13:13:35.712,33.459
3965443189,13:13:35.714,38.522
3965444962,13:13:35.716,38.522
3965446750,13:13:35.718,38.522
3965448601,13:13:35.720,38.522
3965450396,13:13:35.721,38.522
3965452209,13:13:35.723,38.522
3965454041,13:13:35.725,38.522
3965455785,13:13:35.727,38.522
3965457555,13:13:35.728,38.522
3965459348,13:13:35.730,38.522
3965461196,13:13:35.732,38.522
3965462995,13:13:35.734,42.837
3965464812,13:13:35.736,42.837
3965466640,13:13:35.737,42.837
3965468362,13:13:35.739,42.837
3965470112,13:13:35.741,42.837
3965471876,13:13:35.743,42.837
3965473697,13:13:35.745,42.837
3965475435,13:13:35.746,42.837
3965477214,13:13:35.748,42.837
3965478991,13:13:35.750,42.837
3965480673,13:13:35.752,42.837
3965482377,13:13:35.753,42.837
3965484101,13:13:35.755,22.978
3965485881,13:13:35.757,22.978
3965487630,13:13:35.758,22.978
3965489446,13:13:35.760,22.978
3965491301,13:13:35.762,22.978
3965493142,13:13:35.764,22.978
3965495042,13:13:35.766,22.978
3965496989,13:13:35.768,22.978
3965499008,13:13:35.771,22.978
3965501042,13:13:35.773,22.978
3965503145,13:13:35.775,18.179
3965505294,13:13:35.777,18.179
3965507425,13:13:35.779,18.179
3965509643,13:13:35.781,18.179
3965511953,13:13:35.783,18.179
3965514389,13:13:35.785,18.179
3965516847,13:13:35.788,18.179
3965519416,13:13:35.792,18.179
3965522074,13:13:35.793,18.179
3965524711,13:13:35.796,40.439
3965527367,13:13:35.799,40.439
3965529971,13:13:35.804,40.439
3965532634,13:13:35.804,40.439
3965535097,13:13:35.806,40.439
3965537529,13:13:35.810,40.439
3965539938,13:13:35.811,40.439
3965542151,13:13:35.813,40.439
3965544393,13:13:35.815,50.653
3965546602,13:13:35.818,50.653
3965548866,13:13:35.820,50.653
3965550915,13:13:35.822,50.653
3965553034,13:13:35.824,50.653
3965555081,13:13:35.826,50.653
3965556975,13:13:35.828,50.653
3965558853,13:13:35.830,50.653
3965560745,13:13:35.832,50.653
3965562660,13:13:35.834,40.02
3965564497,13:13:35.835,40.02
3965566368,13:13:35.838,40.02
3965568212,13:13:35.839,40.02
3965569965,13:13:35.842,40.02
3965571737,13:13:35.844,40.02
3965573536,13:13:35.845,40.02
3965575386,13:13:35.847,40.02
3965577168,13:13:35.848,40.02
3965578992,13:13:35.850,40.02
3965580803,13:13:35.852,40.02
3965582545,13:13:35.854,42.044
3965584290,13:13:35.856,42.044
3965586070,13:13:35.857,42.044
3965587898,13:13:35.860,42.044
3965589662,13:13:35.861,42.044
3965591453,13:13:35.866,42.044
3965593244,13:13:35.866,42.044
3965594932,13:13:35.867,42.044
3965596656,13:13:35.868,42.044
3965598391,13:13:35.874,42.044
3965600182,13:13:35.875,42.044
3965601916,13:13:35.875,42.044
3965603671,13:13:35.876,54.427
3965605439,13:13:35.876,54.427
3965607069,13:13:35.878,54.427
3965608735,13:13:35.880,54.427
3965610399,13:13:35.882,54.427
3965612115,13:13:35.885,54.427
3965613748,13:13:35.886,54.427
3965615381,13:13:35.886,54.427
3965617011,13:13:35.888,54.427
3965618531,13:13:35.890,54.427
3965620079,13:13:35.891,54.427
3965621635,13:13:35.893,54.427
3965623244,13:13:35.895,60.658
3965624760,13:13:35.896,60.658
3965626292,13:13:35.898,60.658
3965627853,13:13:35.899,60.658
3965629279,13:13:35.901,60.658
3965630732,13:13:35.902,60.658
3965632191,13:13:35.903,60.658
3965633693,13:13:35.904,60.658
3965635109,13:13:35.906,60.658
3965636556,13:13:35.908,60.658
3965638015,13:13:35.910,60.658
3965639377,13:13:35.911,60.658
3965640730,13:13:35.912,60.658
3965642111,13:13:35.913,60.658
3965643518,13:13:35.915,28.721
3965644881,13:13:35.916,28.721
3965646289,13:13:35.917,28.721
3965647691,13:13:35.919,28.721
3965649074,13:13:35.920,28.721
3965650487,13:13:35.922,28.721
3965651923,13:13:35.923,28.721
3965653432,13:13:35.924,28.721
3965654925,13:13:35.926,28.721
3965656441,13:13:35.927,28.721
3965657993,13:13:35.930,28.721
3965659528,13:13:35.931,28.721
3965661081,13:13:35.933,28.721
3965662675,13:13:35.934,47.244
3965664331,13:13:35.935,47.244
3965665978,13:13:35.937,47.244
3965667646,13:13:35.938,47.244
3965669314,13:13:35.940,47.244
3965670875,13:13:35.942,47.244
3965672466,13:13:35.944,47.244
3965674074,13:13:35.945,47.244
3965675730,13:13:35.947,47.244
3965677343,13:13:35.948,47.244
3965678951,13:13:35.950,47.244
3965680573,13:13:35.951,47.244
3965682097,13:13:35.953,47.244
3965683652,13:13:35.954,50.548
3965685231,13:13:35.956,50.548
3965686836,13:13:35.958,50.548
3965688396,13:13:35.959,50.548
3965689969,13:13:35.961,50.548
3965691559,13:13:35.962,50.548
3965693042,13:13:35.964,50.548
3965694553,13:13:35.966,50.548
3965696072,13:13:35.967,50.548
3965697633,13:13:35.969,50.548
3965699149,13:13:35.970,50.548
3965700687,13:13:35.972,50.548
3965702214,13:13:35.973,50.548
3965703654,13:13:35.974,36.553
3965705126,13:13:35.976,36.553
3965706636,13:13:35.977,36.553
3965708168,13:13:35.979,36.553
3965709694,13:13:35.981,36.553
3965711225,13:13:35.982,36.553
3965712782,13:13:35.984,36.553
3965714290,13:13:35.985,36.553
3965715838,13:13:35.987,36.553
3965717394,13:13:35.989,36.553
3965719007,13:13:35.990,36.553
3965720589,13:13:35.992,36.553
3965722207,13:13:35.993,36.553
3965723837,13:13:35.995,36.632
3965725400,13:13:35.996,36.632
3965727004,13:13:35.998,36.632
3965728632,13:13:35.999,36.632
3965730304,13:13:36.001,36.632
3965731957,13:13:36.003,36.632
3965733636,13:13:36.004,36.632
3965735322,13:13:36.006,36.632
3965736947,13:13:36.008,36.632
3965738611,13:13:36.010,36.632
3965740297,13:13:36.011,36.632
3965742033,13:13:36.013,36.632
3965743739,13:13:36.015,37.443
3965745466,13:13:36.017,37.443
3965747214,13:13:36.018,37.443
3965748888,13:13:36.020,37.443
3965750586,13:13:36.022,37.443
3965752310,13:13:36.023,37.443
3965754090,13:13:36.025,37.443
3965755829,13:13:36.027,37.443
3965757593,13:13:36.029,37.443
3965759361,13:13:36.030,37.443
3965761065,13:13:36.032,37.443
3965762800,13:13:36.034,34.083
3965764557,13:13:36.035,34.083
3965766369,13:13:36.037,34.083
3965768136,13:13:36.039,34.083
3965769944,13:13:36.041,34.083
3965771771,13:13:36.043,34.083
3965773526,13:13:36.044,34.083
3965775310,13:13:36.047,34.083
3965777135,13:13:36.048,34.083
3965779003,13:13:36.050,34.083
3965780846,13:13:36.052,34.083
3965782720,13:13:36.054,33.715
3965784606,13:13:36.055,33.715
3965786422,13:13:36.057,33.715
3965788260,13:13:36.059,33.715
3965790143,13:13:36.061,33.715
3965792063,13:13:36.063,33.715
3965793964,13:13:36.065,33.715
3965795887,13:13:36.067,33.715
3965797827,13:13:36.069,33.715
3965799695,13:13:36.071,33.715
3965801590,13:13:36.073,33.715
3965803516,13:13:36.074,8.487
3965805527,13:13:36.076,8.487
3965807556,13:13:36.078,8.487
3965809685,13:13:36.081,8.487
3965811991,13:13:36.083,8.487
3965814382,13:13:36.086,8.487
3965816972,13:13:36.088,8.487
3965819794,13:13:36.091,8.487
3965822888,13:13:36.094,45.17
3965826113,13:13:36.097,45.17
3965829480,13:13:36.100,45.17
3965832462,13:13:36.104,45.17
3965835096,13:13:36.106,45.17
3965837693,13:13:36.109,45.17
3965840232,13:13:36.111,45.17
3965842747,13:13:36.114,38.502
3965845156,13:13:36.116,38.502
3965847472,13:13:36.118,38.502
3965849803,13:13:36.121,38.502
3965851968,13:13:36.123,38.502
3965854157,13:13:36.125,38.502
3965856350,13:13:36.127,38.502
3965858594,13:13:36.130,38.502
3965860730,13:13:36.132,38.502
3965862893,13:13:36.134,33.02
3965865057,13:13:36.136,33.02
3965867082,13:13:36.138,33.02
3965869161,13:13:36.140,33.02
3965871268,13:13:36.142,33.02
3965873429,13:13:36.145,33.02
3965875524,13:13:36.146,33.02
3965877660,13:13:36.148,33.02
3965879795,13:13:36.151,33.02
3965881844,13:13:36.153,33.02
3965883926,13:13:36.155,54.711
3965885986,13:13:36.157,54.711
3965888089,13:13:36.159,54.711
3965890084,13:13:36.161,54.711
3965892089,13:13:36.163,54.711
3965894044,13:13:36.165,54.711
3965895805,13:13:36.167,54.711
3965897610,13:13:36.169,54.711
3965899406,13:13:36.171,54.711
3965901246,13:13:36.172,54.711
3965902953,13:13:36.174,46.465
3965904723,13:13:36.176,46.465
3965906433,13:13:36.177,46.465
3965908063,13:13:36.179,46.465
3965909708,13:13:36.181,46.465
3965911376,13:13:36.182,46.465
3965913085,13:13:36.184,46.465
3965914746,13:13:36.186,46.465
3965916415,13:13:36.187,46.465
3965918087,13:13:36.189,46.465
3965919657,13:13:36.191,46.465
3965921258,13:13:36.192,46.465
3965922877,13:13:36.194,42.317
3965924540,13:13:36.196,42.317
3965926154,13:13:36.198,42.317
3965927793,13:13:36.199,42.317
3965929430,13:13:36.200,42.317
3965931002,13:13:36.202,42.317
3965932585,13:13:36.203,42.317
3965934200,13:13:36.205,42.317
3965935857,13:13:36.207,42.317
3965937466,13:13:36.208,42.317
3965939097,13:13:36.210,42.317
3965940743,13:13:36.212,42.317
3965942306,13:13:36.213,42.317
3965943901,13:13:36.216,56.197
3965945497,13:13:36.217,56.197
3965947139,13:13:36.218,56.197
3965948722,13:13:36.220,56.197
3965950334,13:13:36.222,56.197
3965951919,13:13:36.223,56.197
3965953421,13:13:36.224,56.197
3965954907,13:13:36.226,56.197
3965956420,13:13:36.227,56.197
3965957980,13:13:36.229,56.197
3965959478,13:13:36.230,56.197
3965960983,13:13:36.232,56.197
3965962477,13:13:36.234,56.197
3965963883,13:13:36.235,48.346
3965965321,13:13:36.236,48.346
3965966776,13:13:36.238,48.346
3965968262,13:13:36.239,48.346
3965969717,13:13:36.241,48.346
3965971183,13:13:36.242,48.346
3965972654,13:13:36.244,48.346
3965974052,13:13:36.245,48.346
3965975473,13:13:36.246,48.346
3965976911,13:13:36.248,48.346
3965978395,13:13:36.249,48.346
3965979834,13:13:36.251,48.346
3965981296,13:13:36.252,48.346
3965982764,13:13:36.254,33.402
3965984154,13:13:36.255,33.402
3965985590,13:13:36.256,33.402
3965987034,13:13:36.258,33.402
3965988533,13:13:36.259,33.402
3965990008,13:13:36.261,33.402
3965991512,13:13:36.262,33.402
3965993035,13:13:36.264,33.402
3965994526,13:13:36.266,33.402
3965996054,13:13:36.267,33.402
3965997602,13:13:36.269,33.402
3965999198,13:13:36.270,33.402
3966000766,13:13:36.272,33.402
3966002385,13:13:36.274,33.402
3966004018,13:13:36.276,54.343
3966005583,13:13:36.277,54.343
3966007174,13:13:36.278,54.343
3966008767,13:13:36.280,54.343
3966010414,13:13:36.281,54.343
3966011965,13:13:36.283,54.343
3966013550,13:13:36.284,54.343
3966015141,13:13:36.286,54.343
3966016602,13:13:36.287,54.343
3966018099,13:13:36.289,54.343
3966019611,13:13:36.290,54.343
3966021171,13:13:36.292,54.343
3966022670,13:13:36.293,37.964
3966024175,13:13:36.295,37.964
3966025673,13:13:36.297,37.964
3966027118,13:13:36.298,37.964
3966028595,13:13:36.299,37.964
3966030097,13:13:36.301,37.964
3966031640,13:13:36.302,37.964
3966033158,13:13:36.304,37.964
3966034706,13:13:36.305,37.964
3966036265,13:13:36.307,37.964
3966037767,13:13:36.309,37.964
3966039301,13:13:36.310,37.964
3966040860,13:13:36.312,37.964
3966042462,13:13:36.313,37.964
3966044039,13:13:36.315,35.72
3966045640,13:13:36.316,35.72
3966047261,13:13:36.318,35.72
3966048823,13:13:36.320,35.72
3966050421,13:13:36.321,35.72
3966052047,13:13:36.323,35.72
3966053712,13:13:36.325,35.72
3966055362,13:13:36.326,35.72
3966057035,13:13:36.328,35.72
3966058721,13:13:36.330,35.72
3966060351,13:13:36.331,35.72
3966062011,13:13:36.333,35.72
3966063703,13:13:36.335,21.785
3966065452,13:13:36.337,21.785
3966067172,13:13:36.338,21.785
3966068959,13:13:36.340,21.785
3966070800,13:13:36.342,21.785
3966072635,13:13:36.343,21.785
3966074518,13:13:36.345,21.785
3966076462,13:13:36.348,21.785
3966078489,13:13:36.350,21.785
3966080534,13:13:36.351,21.785
3966082632,13:13:36.353,27.872
3966084804,13:13:36.356,27.872
3966086930,13:13:36.358,27.872
3966089087,13:13:36.360,27.872
3966091297,13:13:36.362,27.872
3966093564,13:13:36.365,27.872
3966095805,13:13:36.367,27.872
3966098095,13:13:36.369,27.872
3966100408,13:13:36.372,27.872
3966102635,13:13:36.373,32.784
3966104917,13:13:36.376,32.784
3966107215,13:13:36.378,32.784
3966109592,13:13:36.381,32.784
3966111870,13:13:36.383,32.784
3966114183,13:13:36.385,32.784
3966116499,13:13:36.387,32.784
3966118686,13:13:36.390,32.784
3966120914,13:13:36.392,32.784
3966123165,13:13:36.394,0.288
3966125480,13:13:36.396,0.288
3966127881,13:13:36.399,0.288
3966130450,13:13:36.401,0.288
3966133288,13:13:36.404,0.288
3966136369,13:13:36.407,0.288
3966139883,13:13:36.411,0.288
3966143905,13:13:36.415,47.345
3966148127,13:13:36.419,47.345
3966151827,13:13:36.423,47.345
3966155299,13:13:36.426,47.345
3966158329,13:13:36.429,47.345
3966160976,13:13:36.432,47.345
3966163585,13:13:36.434,39.96
3966166141,13:13:36.437,39.96
3966168664,13:13:36.440,39.96
3966171079,13:13:36.442,39.96
3966173466,13:13:36.445,39.96
3966175815,13:13:36.447,39.96
3966178024,13:13:36.449,39.96
3966180208,13:13:36.451,39.96
3966182409,13:13:36.454,39.96
3966184661,13:13:36.455,61.658
3966186722,13:13:36.458,61.658
3966188803,13:13:36.460,61.658
3966190902,13:13:36.462,61.658
3966192681,13:13:36.464,61.658
3966194514,13:13:36.466,61.658
3966196324,13:13:36.468,61.658
3966198188,13:13:36.469,61.658
3966199925,13:13:36.471,61.658
3966201636,13:13:36.472,61.658
3966203278,13:13:36.474,11.297
3966204870,13:13:36.476,11.297
3966206590,13:13:36.477,11.297
3966208302,13:13:36.479,11.297
3966210098,13:13:36.481,11.297
3966211976,13:13:36.483,11.297
3966213946,13:13:36.485,11.297
3966216020,13:13:36.487,11.297
3966218154,13:13:36.489,11.297
3966220445,13:13:36.491,11.297
3966222871,13:13:36.494,41.826
3966225515,13:13:36.496,41.826
3966228027,13:13:36.499,41.826
3966230625,13:13:36.501,41.826
3966233126,13:13:36.504,41.826
3966235402,13:13:36.506,41.826
3966237661,13:13:36.508,41.826
3966239928,13:13:36.511,41.826
3966242221,13:13:36.513,41.826
3966244450,13:13:36.515,28.759
3966246632,13:13:36.517,28.759
3966248845,13:13:36.520,28.759
3966250978,13:13:36.522,28.759
3966253153,13:13:36.524,28.759
3966255374,13:13:36.526,28.759
3966257666,13:13:36.529,28.759
3966259905,13:13:36.531,28.759
3966262197,13:13:36.533,28.759
3966264501,13:13:36.535,43.788
3966266706,13:13:36.537,43.788
3966268890,13:13:36.540,43.788
3966271070,13:13:36.542,43.788
3966273268,13:13:36.544,43.788
3966275367,13:13:36.546,43.788
3966277495,13:13:36.548,43.788
3966279578,13:13:36.551,43.788
3966281510,13:13:36.553,43.788
3966283476,13:13:36.555,30.618
3966285465,13:13:36.557,30.618
3966287482,13:13:36.558,30.618
3966289463,13:13:36.560,30.618
3966291480,13:13:36.562,30.618
3966293526,13:13:36.564,30.618
3966295509,13:13:36.566,30.618
3966297515,13:13:36.568,30.618
3966299561,13:13:36.570,30.618
3966301671,13:13:36.573,30.618
3966303744,13:13:36.575,49.547
3966305849,13:13:36.577,49.547
3966307939,13:13:36.579,49.547
3966309841,13:13:36.581,49.547
3966311777,13:13:36.583,49.547
3966313713,13:13:36.585,49.547
3966315657,13:13:36.587,49.547
3966317531,13:13:36.588,49.547
3966319432,13:13:36.590,49.547
3966321286,13:13:36.592,49.547
3966323032,13:13:36.594,54.859
3966324765,13:13:36.596,54.859
3966326516,13:13:36.598,54.859
3966328332,13:13:36.600,54.859
3966330025,13:13:36.601,54.859
3966331733,13:13:36.603,54.859
3966333431,13:13:36.604,54.859
3966334998,13:13:36.606,54.859
3966336601,13:13:36.607,54.859
3966338208,13:13:36.609,54.859
3966339843,13:13:36.611,54.859
3966341441,13:13:36.613,54.859
3966343027,13:13:36.614,37.64
3966344613,13:13:36.616,37.64
3966346115,13:13:36.617,37.64
3966347640,13:13:36.619,37.64
3966349196,13:13:36.620,37.64
3966350800,13:13:36.622,37.64
3966352381,13:13:36.623,37.64
3966353985,13:13:36.625,37.64
3966355606,13:13:36.626,37.64
3966357166,13:13:36.628,37.64
3966358753,13:13:36.630,37.64
3966360364,13:13:36.631,37.64
3966362022,13:13:36.633,37.64
3966363652,13:13:36.634,55.34
3966365322,13:13:36.636,55.34
3966366984,13:13:36.638,55.34
3966368542,13:13:36.639,55.34
3966370094,13:13:36.641,55.34
3966371679,13:13:36.642,55.34
3966373283,13:13:36.644,55.34
3966374858,13:13:36.646,55.34
3966376406,13:13:36.647,55.34
3966377974,13:13:36.649,55.34
3966379443,13:13:36.650,55.34
3966380912,13:13:36.652,55.34
3966382404,13:13:36.653,55.34
3966383948,13:13:36.655,38.304
3966385420,13:13:36.656,38.304
3966386917,13:13:36.658,38.304
3966388433,13:13:36.659,38.304
3966389890,13:13:36.661,38.304
3966391379,13:13:36.662,38.304
3966392891,13:13:36.664,38.304
3966394451,13:13:36.665,38.304
3966395991,13:13:36.667,38.304
3966397544,13:13:36.668,38.304
3966399108,13:13:36.670,38.304
3966400629,13:13:36.671,38.304
3966402173,13:13:36.673,38.304
3966403746,13:13:36.675,43.395
3966405361,13:13:36.676,43.395
3966406933,13:13:36.678,43.395
3966408540,13:13:36.679,43.395
3966410142,13:13:36.681,43.395
3966411677,13:13:36.683,43.395
3966413237,13:13:36.684,43.395
3966414814,13:13:36.686,43.395
3966416442,13:13:36.687,43.395
3966418020,13:13:36.689,43.395
3966419622,13:13:36.690,43.395
3966421223,13:13:36.692,43.395
3966422761,13:13:36.694,39.444
3966424317,13:13:36.695,39.444
3966425901,13:13:36.697,39.444
3966427526,13:13:36.698,39.444
3966429114,13:13:36.700,39.444
3966430726,13:13:36.701,39.444
3966432356,13:13:36.703,39.444
3966433925,13:13:36.705,39.444
3966435516,13:13:36.706,39.444
3966437130,13:13:36.708,39.444
3966438795,13:13:36.710,39.444
3966440422,13:13:36.711,39.444
3966442072,13:13:36.713,39.444
3966443733,13:13:36.715,45.189
3966445333,13:13:36.716,45.189
3966446938,13:13:36.718,45.189
3966448567,13:13:36.719,45.189
3966450240,13:13:36.721,45.189
3966451860,13:13:36.723,45.189
3966453508,13:13:36.724,45.189
3966455163,13:13:36.726,45.189
3966456722,13:13:36.728,45.189
3966458301,13:13:36.729,45.189
3966459908,13:13:36.731,45.189
3966461561,13:13:36.732,45.189
3966463156,13:13:36.734,17.099
3966464768,13:13:36.736,17.099
3966466426,13:13:36.737,17.099
3966468054,13:13:36.739,17.099
3966469751,13:13:36.741,17.099
3966471496,13:13:36.742,17.099
3966473339,13:13:36.744,17.099
3966475228,13:13:36.746,17.099
3966477200,13:13:36.748,17.099
3966479250,13:13:36.750,17.099
3966481315,13:13:36.752,17.099
3966483469,13:13:36.754,28.612
3966485684,13:13:36.757,28.612
3966488005,13:13:36.759,28.612
3966490297,13:13:36.761,28.612
3966492632,13:13:36.763,28.612
3966494987,13:13:36.766,28.612
3966497244,13:13:36.768,28.612
3966499548,13:13:36.771,28.612
3966501888,13:13:36.773,28.612
3966504304,13:13:36.775,52.136
3966506682,13:13:36.777,52.136
3966508893,13:13:36.780,52.136
3966511175,13:13:36.782,52.136
3966513181,13:13:36.784,52.136
3966515212,13:13:36.786,52.136
3966517224,13:13:36.788,52.136
3966519243,13:13:36.790,52.136
3966521168,13:13:36.792,52.136
3966523080,13:13:36.794,59.343
3966525016,13:13:36.796,59.343
3966526742,13:13:36.798,59.343
3966528500,13:13:36.799,59.343
3966530246,13:13:36.801,59.343
3966532003,13:13:36.803,59.343
3966533684,13:13:36.805,59.343
3966535408,13:13:36.806,59.343
3966537061,13:13:36.808,59.343
3966538594,13:13:36.809,59.343
3966540162,13:13:36.811,59.343
3966541725,13:13:36.813,59.343
3966543313,13:13:36.814,29.464
3966544845,13:13:36.816,29.464
3966546417,13:13:36.817,29.464
3966547990,13:13:36.819,29.464
3966549521,13:13:36.820,29.464
3966551097,13:13:36.822,29.464
3966552698,13:13:36.823,29.464
3966554379,13:13:36.825,29.464
3966556032,13:13:36.827,29.464
3966557716,13:13:36.829,29.464
3966559432,13:13:36.830,29.464
3966561104,13:13:36.832,29.464
3966562816,13:13:36.834,57.737
3966564574,13:13:36.835,57.737
3966566339,13:13:36.837,57.737
3966568072,13:13:36.839,57.737
3966569845,13:13:36.841,57.737
3966571559,13:13:36.842,57.737
3966573129,13:13:36.844,57.737
3966574735,13:13:36.845,57.737
3966576339,13:13:36.847,57.737
3966577972,13:13:36.849,57.737
3966579544,13:13:36.850,57.737
3966581145,13:13:36.852,57.737
3966582719,13:13:36.853,25.49
3966584177,13:13:36.855,25.49
3966585705,13:13:36.857,25.49
3966587227,13:13:36.858,25.49
3966588816,13:13:36.860,25.49
3966590417,13:13:36.861,25.49
3966592051,13:13:36.863,25.49
3966593714,13:13:36.864,25.49
3966595350,13:13:36.866,25.49
3966597056,13:13:36.868,25.49
3966598799,13:13:36.870,25.49
3966600597,13:13:36.873,25.49
3966602405,13:13:36.874,25.49
3966604259,13:13:36.876,22.899
3966606162,13:13:36.877,22.899
3966608031,13:13:36.879,22.899
3966609970,13:13:36.881,22.899
3966611962,13:13:36.883,22.899
3966614014,13:13:36.885,22.899
3966616090,13:13:36.887,22.899
3966618228,13:13:36.889,22.899
3966620411,13:13:36.891,22.899
3966622563,13:13:36.893,31.784
3966624773,13:13:36.896,31.784
3966627022,13:13:36.898,31.784
3966629344,13:13:36.900,31.784
3966631590,13:13:36.903,31.784
3966633865,13:13:36.905,31.784
3966636159,13:13:36.907,31.784
3966638338,13:13:36.909,31.784
3966640546,13:13:36.911,31.784
3966642784,13:13:36.914,53.972
3966645073,13:13:36.916,53.972
3966647234,13:13:36.918,53.972
3966649455,13:13:36.920,53.972
3966651553,13:13:36.922,53.972
3966653479,13:13:36.924,53.972
3966655382,13:13:36.926,53.972
3966657301,13:13:36.928,53.972
3966659223,13:13:36.930,53.972
3966661064,13:13:36.932,53.972
3966662902,13:13:36.934,41.558
3966664760,13:13:36.936,41.558
3966666442,13:13:36.937,41.558
3966668170,13:13:36.939,41.558
3966669922,13:13:36.941,41.558
3966671708,13:13:36.943,41.558
3966673446,13:13:36.944,41.558
3966675219,13:13:36.946,41.558
3966676981,13:13:36.948,41.558
3966678668,13:13:36.949,41.558
3966680370,13:13:36.951,41.558
3966682092,13:13:36.953,41.558
3966683869,13:13:36.955,36.495
3966685581,13:13:36.956,36.495
3966687323,13:13:36.958,36.495
3966689079,13:13:36.960,36.495
3966690767,13:13:36.972,36.495
3966692486,13:13:36.973,36.495
3966694230,13:13:36.973,36.495
3966696031,13:13:36.973,36.495
3966697787,13:13:36.973,36.495
3966699565,13:13:36.973,36.495
3966701361,13:13:36.974,36.495
3966703094,13:13:36.974,51.887
3966704845,13:13:36.976,51.887
3966706597,13:13:36.978,51.887
3966708393,13:13:36.979,51.887
3966710134,13:13:36.981,51.887
3966711888,13:13:36.983,51.887
3966713611,13:13:36.984,51.887
3966715224,13:13:36.986,51.887
3966716857,13:13:36.988,51.887
3966718504,13:13:36.989,51.887
3966720180,13:13:36.991,51.887
3966721798,13:13:36.993,51.887
3966723445,13:13:36.994,41.877
3966725071,13:13:36.996,41.877
3966726617,13:13:36.998,41.877
3966728185,13:13:36.999,41.877
3966729779,13:13:37.001,41.877
3966731416,13:13:37.004,41.877
3966733010,13:13:37.004,41.877
3966734639,13:13:37.006,41.877
3966736269,13:13:37.007,41.877
3966737829,13:13:37.009,41.877
3966739407,13:13:37.011,41.877
3966741011,13:13:37.012,41.877
3966742664,13:13:37.013,43.468
3966744262,13:13:37.016,43.468
3966745897,13:13:37.018,43.468
3966747534,13:13:37.019,43.468
3966749098,13:13:37.020,43.468
3966750674,13:13:37.022,43.468
3966752274,13:13:37.023,43.468
3966753919,13:13:37.025,43.468
3966755531,13:13:37.026,43.468
3966757149,13:13:37.028,43.468
3966758773,13:13:37.030,43.468
3966760324,13:13:37.031,43.468
3966761902,13:13:37.033,43.468
3966763502,13:13:37.035,31.53
3966765146,13:13:37.036,31.53
3966766747,13:13:37.038,31.53
3966768391,13:13:37.039,31.53
3966770055,13:13:37.041,31.53
3966771665,13:13:37.042,31.53
3966773321,13:13:37.044,31.53
3966775013,13:13:37.046,31.53
3966776747,13:13:37.048,31.53
3966778474,13:13:37.049,31.53
3966780225,13:13:37.051,31.53
3966782012,13:13:37.053,31.53
3966783737,13:13:37.054,68.864
3966785454,13:13:37.056,68.864
3966787200,13:13:37.058,68.864
3966789015,13:13:37.060,68.864
3966790594,13:13:37.062,68.864
3966792232,13:13:37.063,68.864
3966793902,13:13:37.065,68.864
3966795361,13:13:37.066,68.864
3966796862,13:13:37.068,68.864
3966798351,13:13:37.069,68.864
3966799910,13:13:37.071,68.864
3966801348,13:13:37.072,68.864
3966802758,13:13:37.073,56.436
3966804234,13:13:37.075,56.436
3966805552,13:13:37.076,56.436
3966806918,13:13:37.078,56.436
3966808295,13:13:37.079,56.436
3966809698,13:13:37.080,56.436
3966811063,13:13:37.082,56.436
3966812462,13:13:37.083,56.436
3966813841,13:13:37.085,56.436
3966815137,13:13:37.087,56.436
3966816467,13:13:37.087,56.436
3966817811,13:13:37.089,56.436
3966819181,13:13:37.090,56.436
3966820518,13:13:37.091,56.436
3966821877,13:13:37.093,56.436
3966823226,13:13:37.094,57.014
3966824507,13:13:37.095,57.014
3966825809,13:13:37.097,57.014
3966827121,13:13:37.098,57.014
3966828477,13:13:37.099,57.014
3966829782,13:13:37.101,57.014
3966831114,13:13:37.102,57.014
