timestamp_s,cam_pitch_rad,cam_yaw_rad,laser_pitch_rad,laser_yaw_rad,laser_dx_m,laser_dy_m,imu_omega_x_rad_s,imu_omega_y_rad_s,imu_omega_z_rad_s,throttle_pitch,throttle_yaw
203.8362,-0.03369,-0.02132,-0.00145,0.00251,-0.00318,0.00184,-0.00246,-0.00878,-0.00341,0.80,0.53
203.9368,-0.03372,-0.01992,-0.00100,0.00110,-0.00140,0.00127,-0.00778,-0.01303,-0.00606,0.80,0.54
204.0371,-0.03371,-0.01913,-0.00145,0.00031,-0.00040,0.00184,-0.01575,-0.00664,-0.00021,0.81,0.53
204.1383,-0.03387,-0.01869,-0.00171,-0.00012,0.00016,0.00218,-0.02052,-0.01195,-0.00287,0.81,0.54
204.2392,-0.03431,-0.01792,-0.00085,-0.00090,0.00115,0.00108,-0.02743,-0.01301,0.00192,0.80,0.53
204.3402,-0.03473,-0.01777,-0.00043,-0.00105,0.00134,0.00055,-0.03220,-0.00715,0.00192,0.80,0.53
204.4409,-0.03467,-0.01790,-0.00048,-0.00092,0.00117,0.00061,-0.03486,-0.00396,0.00352,0.80,0.53
204.5439,-0.03414,-0.01806,-0.00101,-0.00076,0.00097,0.00129,-0.03432,-0.00396,0.00352,0.81,0.53
204.6450,-0.03332,-0.01835,-0.00184,-0.00048,0.00061,0.00233,-0.03164,-0.00555,0.00617,0.81,0.53
204.7460,-0.03305,-0.01886,-0.00126,0.00004,-0.00005,0.00159,-0.02737,-0.01300,0.00351,0.81,0.53
204.8464,-0.03348,-0.01909,-0.00168,0.00026,-0.00033,0.00214,-0.02362,-0.00926,0.00404,0.81,0.53
204.9474,-0.03340,-0.01953,-0.00133,0.00070,-0.00089,0.00169,-0.01723,-0.01032,0.00244,0.81,0.53
205.0477,-0.03377,-0.01972,-0.00140,0.00088,-0.00112,0.00178,-0.01137,-0.01351,0.00297,0.81,0.53
205.1480,-0.03425,-0.02020,-0.00049,0.00137,-0.00175,0.00062,-0.00551,-0.01190,0.00137,0.80,0.53
205.2495,-0.03442,-0.02010,-0.00032,0.00128,-0.00163,0.00040,-0.00125,-0.00977,-0.00023,0.80,0.53
205.3498,-0.03427,-0.01988,-0.00047,0.00106,-0.00134,0.00059,0.00247,-0.00710,-0.01299,0.80,0.54
205.4501,-0.03413,-0.01784,-0.00102,-0.00098,0.00125,0.00130,0.00194,-0.00391,-0.01405,0.81,0.55
205.5507,-0.03399,-0.01621,nan,nan,nan,nan,0.00034,-0.01135,-0.00712,0.81,0.54
205.6510,-0.03418,-0.01551,-0.00140,-0.00289,0.00367,0.00178,-0.00391,-0.01135,-0.04224,0.81,0.58
205.7521,-0.03460,-0.01228,-0.00099,-0.00654,0.00832,0.00126,-0.00870,-0.03635,-0.15928,0.80,0.68
205.8530,-0.03658,0.01085,0.00098,-0.02968,0.03766,-0.00124,-0.04063,0.00515,-0.22580,0.80,0.78
205.9533,-0.03512,0.03327,-0.00047,-0.05206,0.06623,0.00059,-0.06985,0.01100,-0.13684,0.81,0.85
206.0536,-0.03236,0.04796,-0.00261,-0.06672,0.08493,0.00332,-0.08421,0.00408,-0.06232,0.83,0.84
206.1543,-0.02965,0.05864,-0.00457,-0.07746,0.09848,0.00580,-0.08421,-0.01454,-0.03891,0.84,0.87
206.2556,-0.02953,0.06297,-0.00428,-0.08176,0.10399,0.00543,-0.07729,-0.02412,-0.01230,0.83,0.89
206.3559,-0.03010,0.06482,-0.00317,-0.08362,0.10632,0.00403,-0.06292,-0.01880,0.00526,0.83,0.90
206.4563,-0.03126,0.06455,-0.00198,-0.08338,0.10589,0.00251,-0.04164,-0.01401,0.02122,0.82,0.91
206.5573,-0.03158,0.06258,-0.00151,-0.08143,0.10352,0.00191,-0.01397,-0.01348,0.02920,0.82,0.92
206.6580,-0.03168,0.05939,-0.00095,-0.07835,0.09973,0.00121,0.01211,-0.00975,0.03346,0.82,0.93
206.7590,-0.03192,0.05639,-0.00145,-0.07534,0.09590,0.00184,0.03658,-0.00603,0.03719,0.82,0.94
206.8592,-0.03222,0.05334,-0.00118,-0.07219,0.09177,0.00150,0.05680,-0.01827,0.03825,0.81,0.95
206.9596,-0.03440,0.04801,0.00033,-0.06684,0.08520,-0.00042,0.06956,-0.01933,0.04409,0.80,0.95
207.0599,-0.03589,0.04385,0.00130,-0.06272,0.07982,-0.00166,0.07435,-0.01773,0.04197,0.79,0.95
207.1605,-0.03762,0.03876,0.00243,-0.05757,0.07306,-0.00309,0.07063,-0.01241,0.04197,0.79,0.96
207.2610,-0.03852,0.03388,0.00268,-0.05270,0.06691,-0.00340,0.06103,-0.00709,0.04036,0.79,0.96
207.3614,-0.03907,0.02995,0.00219,-0.04879,0.06191,-0.00278,0.04399,-0.00709,0.03769,0.79,0.97
207.4627,-0.03908,0.02625,0.00260,-0.04516,0.05741,-0.00331,0.02322,-0.00921,0.04086,0.78,0.96
207.5637,-0.03903,0.02155,0.00186,-0.04043,0.05132,-0.00236,0.00034,0.00037,0.04509,0.79,0.96
207.6640,-0.03834,0.01630,0.00216,-0.03519,0.04470,-0.00274,-0.02413,-0.00336,0.04613,0.79,0.95
207.7656,-0.03754,0.01074,0.00112,-0.02960,0.03760,-0.00142,-0.04379,0.00462,0.04981,0.80,0.94
207.8659,-0.03626,0.00637,0.00052,-0.02521,0.03203,-0.00066,-0.06506,0.00356,0.04714,0.80,0.94
207.9662,-0.03461,0.00106,-0.00090,-0.01987,0.02523,0.00115,-0.07409,0.00728,0.04554,0.82,0.93
208.0665,-0.03316,-0.00394,-0.00263,-0.01485,0.01888,0.00335,-0.08101,0.00143,0.04447,0.83,0.92
208.1676,-0.03218,-0.00922,-0.00344,-0.00958,0.01218,0.00437,-0.08101,-0.00815,0.03809,0.83,0.91
208.2693,-0.03215,-0.01296,-0.00300,-0.00587,0.00746,0.00381,-0.07463,-0.01241,0.03756,0.83,0.90
208.3696,-0.03250,-0.01697,-0.00263,-0.00188,0.00239,0.00334,-0.06026,-0.01081,0.03490,0.83,0.90
208.4699,-0.03247,-0.02078,-0.00272,0.00192,-0.00243,0.00345,-0.04749,-0.00655,0.02851,0.83,0.89
208.5701,-0.03208,-0.02309,-0.00401,0.00420,-0.00533,0.00510,-0.02408,-0.01028,0.02213,0.84,0.89
208.6705,-0.03205,-0.02492,-0.00323,0.00604,-0.00766,0.00410,-0.00598,-0.02092,0.01361,0.83,0.89
208.7712,-0.03347,-0.02668,-0.00225,0.00782,-0.00992,0.00285,0.00998,-0.01826,0.01095,0.83,0.88
208.8715,-0.03432,-0.02795,-0.00140,0.00911,-0.01156,0.00178,0.02435,-0.01347,0.00616,0.82,0.88
208.9732,-0.03518,-0.02841,-0.00010,0.00959,-0.01220,0.00013,0.03233,-0.01453,0.00137,0.81,0.88
209.0734,-0.03573,-0.02845,0.00049,0.00964,-0.01225,-0.00062,0.03712,-0.00762,-0.00501,0.81,0.89
209.1746,-0.03583,-0.02749,0.00068,0.00868,-0.01102,-0.00086,0.03605,-0.00815,-0.00820,0.81,0.89
209.2758,-0.03565,-0.02643,0.00053,0.00761,-0.00967,-0.00067,0.02914,-0.01028,-0.00661,0.81,0.89
209.3761,-0.03542,-0.02576,0.00033,0.00694,-0.00881,-0.00042,0.01849,-0.01241,-0.00820,0.81,0.89
209.4764,-0.03557,-0.02462,nan,nan,nan,nan,0.00466,-0.01028,-0.00661,0.81,0.88
209.5766,-0.03548,-0.02342,0.00039,0.00459,-0.00582,-0.00049,-0.01130,-0.00762,-0.01087,0.81,0.90
209.6771,-0.03545,-0.02180,0.00034,0.00297,-0.00377,-0.00043,-0.02833,-0.00496,-0.00182,0.81,0.89
209.7785,-0.03537,-0.02156,0.00026,0.00273,-0.00347,-0.00033,-0.03951,-0.00708,0.00084,0.81,0.89
209.8792,-0.03482,-0.02111,-0.00031,0.00229,-0.00291,0.00039,-0.05121,-0.00389,0.00350,0.82,0.89
209.9795,-0.03381,-0.02113,-0.00133,0.00232,-0.00294,0.00169,-0.05813,-0.00176,0.00616,0.83,0.88
210.0802,-0.03338,-0.02132,-0.00177,0.00251,-0.00318,0.00224,-0.06026,-0.00708,0.00669,0.83,0.88
210.1805,-0.03327,-0.02176,-0.00147,0.00294,-0.00373,0.00187,-0.05919,-0.00389,0.00616,0.83,0.88
210.2811,-0.03309,-0.02239,-0.00167,0.00356,-0.00453,0.00212,-0.05175,-0.00602,0.01042,0.83,0.87
210.3817,-0.03284,-0.02296,nan,nan,nan,nan,-0.04217,-0.00442,0.00616,0.83,0.88
210.4822,-0.03264,-0.02339,-0.00301,0.00452,-0.00573,0.00382,-0.02886,-0.00975,0.00563,0.84,0.87
210.5829,-0.03288,-0.02401,-0.00321,0.00514,-0.00654,0.00408,-0.01450,-0.01879,0.00350,0.84,0.87
210.6832,-0.03375,-0.02405,-0.00234,0.00520,-0.00659,0.00296,-0.00119,-0.01986,-0.00075,0.83,0.87
210.7838,-0.03498,-0.02397,nan,nan,nan,nan,0.00625,-0.01826,0.00031,0.84,0.87
210.8842,-0.03613,-0.02366,nan,nan,nan,nan,0.01690,-0.02624,-0.00714,0.85,0.88
210.9845,-0.03772,-0.02278,0.00169,0.00397,-0.00504,-0.00214,0.01849,-0.02677,-0.00608,0.80,0.88
211.0863,-0.04024,-0.02153,0.00510,0.00274,-0.00348,-0.00647,0.01743,-0.00123,-0.00182,0.78,0.88
211.1866,-0.03951,-0.02129,0.00437,0.00249,-0.00316,-0.00555,0.01743,0.02431,-0.00395,0.80,0.88
211.2869,-0.03652,-0.02087,0.00138,0.00205,-0.00261,-0.00175,0.01743,0.01846,-0.01033,0.82,0.89
211.3872,-0.03187,-0.01937,-0.00329,0.00057,-0.00072,0.00417,0.01264,-0.00017,-0.00820,0.85,0.89
211.4881,-0.03076,-0.01836,-0.00483,-0.00042,0.00054,0.00614,0.00200,-0.02890,-0.00661,0.85,0.89
211.5884,-0.03230,-0.01725,-0.00245,-0.00155,0.00196,0.00310,-0.01130,-0.04008,-0.00022,0.83,0.89
211.6894,-0.03577,-0.01670,nan,nan,nan,nan,-0.02567,-0.02624,0.00350,0.86,0.88
211.7904,-0.03773,-0.01675,0.00172,-0.00209,0.00265,-0.00218,-0.03897,-0.03688,-0.00022,0.80,0.89
211.8914,-0.04029,-0.01664,0.00514,-0.00223,0.00283,-0.00653,-0.05068,0.00675,0.01148,0.79,0.88
211.9928,-0.03922,-0.01744,0.00365,-0.00141,0.00178,-0.00464,-0.05015,0.03336,0.00882,0.81,0.88
212.0932,-0.03450,-0.01818,-0.00065,-0.00065,0.00082,0.00083,-0.04536,0.02750,0.00403,0.84,0.88
212.1935,-0.03001,-0.01862,-0.00559,-0.00022,0.00028,0.00708,-0.03951,0.00409,0.00457,0.87,0.88
212.2939,-0.02854,-0.01905,-0.00706,0.00020,-0.00025,0.00896,-0.03153,-0.02571,0.00723,0.87,0.88
212.3942,-0.03037,-0.01945,-0.00523,0.00059,-0.00074,0.00663,-0.02727,-0.04327,0.00776,0.85,0.87
212.4949,-0.03443,-0.02016,-0.00031,0.00134,-0.00169,0.00040,-0.02195,-0.03475,0.00936,0.82,0.87
212.5954,-0.03694,-0.02056,0.00136,0.00175,-0.00223,-0.00172,-0.01450,-0.00602,0.00776,0.82,0.87
212.6963,-0.03655,-0.02143,0.00096,0.00262,-0.00332,-0.00121,-0.00545,0.00409,0.00191,0.82,0.87
212.7967,-0.03512,-0.02156,-0.00006,0.00274,-0.00348,0.00007,0.00253,0.00462,0.00031,0.83,0.87
212.8971,-0.03379,-0.02141,-0.00139,0.00258,-0.00328,0.00176,0.00998,-0.00389,-0.00342,0.84,0.88
212.9976,-0.03306,-0.02086,-0.00210,0.00203,-0.00258,0.00267,0.01158,-0.01294,-0.00342,0.84,0.88
213.0979,-0.03368,-0.02038,-0.00148,0.00155,-0.00197,0.00188,0.01104,-0.02358,-0.00129,0.83,0.88
213.1987,-0.03530,-0.01971,0.00015,0.00089,-0.00113,-0.00019,0.00732,-0.02252,-0.00182,0.82,0.88
213.2990,-0.03611,-0.01956,0.00097,0.00074,-0.00094,-0.00123,0.00253,-0.01134,-0.00182,0.82,0.88
213.3998,-0.03651,-0.01894,0.00136,0.00011,-0.00014,-0.00173,-0.00439,-0.00655,-0.00129,0.82,0.88
213.5005,-0.03548,-0.01871,0.00033,-0.00011,0.00014,-0.00042,-0.01290,0.00303,0.00191,0.83,0.88
213.6008,-0.03432,-0.01858,-0.00084,-0.00024,0.00030,0.00107,-0.01982,-0.00442,-0.00235,0.84,0.88
213.7011,-0.03392,-0.01814,-0.00124,-0.00067,0.00085,0.00157,-0.02461,-0.01400,0.00191,0.83,0.88
213.8018,-0.03382,-0.01790,-0.00134,-0.00092,0.00117,0.00170,-0.03153,-0.00708,0.00616,0.84,0.88
213.9023,-0.03418,-0.01834,-0.00098,-0.00048,0.00060,0.00124,-0.03685,-0.01187,0.00510,0.83,0.88
214.0027,-0.03510,-0.01866,-0.00048,-0.00016,0.00020,0.00060,-0.03791,-0.00921,0.00563,0.83,0.87
214.1030,-0.03510,-0.01908,-0.00047,0.00025,-0.00032,0.00060,-0.03791,-0.00549,0.00776,0.83,0.87
214.2032,-0.03474,-0.01964,-0.00041,0.00082,-0.00104,0.00052,-0.03312,-0.00070,0.00616,0.84,0.87
214.3038,-0.03437,-0.02013,-0.00036,0.00131,-0.00166,0.00046,-0.02727,-0.00655,0.00563,0.83,0.87
214.4048,-0.03353,-0.02062,-0.00164,0.00179,-0.00227,0.00208,-0.01982,-0.00123,0.00616,0.85,0.87
214.5053,-0.03280,-0.02113,-0.00238,0.00229,-0.00290,0.00302,-0.01290,-0.00868,0.00297,0.85,0.87
214.6057,-0.03300,-0.02134,-0.00218,0.00250,-0.00317,0.00277,-0.00758,-0.02092,0.00191,0.84,0.87
214.7061,-0.03461,-0.02108,-0.00055,0.00225,-0.00286,0.00070,-0.00332,-0.01932,-0.00022,0.83,0.87
214.8064,-0.03528,-0.02095,0.00012,0.00213,-0.00270,-0.00016,-0.00066,-0.00815,0.00244,0.83,0.87
214.9070,-0.03537,-0.02106,0.00022,0.00225,-0.00285,-0.00028,0.00306,-0.00496,-0.00129,0.83,0.87
215.0074,-0.03517,-0.02103,0.00001,0.00221,-0.00280,-0.00002,0.00359,-0.00815,-0.00129,0.83,0.87
215.1077,-0.03483,-0.02080,-0.00033,0.00198,-0.00251,0.00041,0.00253,-0.01187,-0.00288,0.83,0.87
215.2082,-0.03464,-0.02003,-0.00052,0.00121,-0.00153,0.00066,-0.00013,-0.00762,-0.00288,0.84,0.87
215.3095,-0.03467,-0.01962,-0.00048,0.00080,-0.00102,0.00061,-0.00652,-0.00868,-0.00075,0.84,0.87
215.4097,-0.03462,-0.01920,-0.00054,0.00038,-0.00048,0.00068,-0.01130,-0.01453,-0.00022,0.83,0.87
215.5101,-0.03522,-0.01882,-0.00036,0.00000,-0.00000,0.00046,-0.01556,-0.01347,0.00031,0.83,0.87
215.6106,-0.03538,-0.01868,-0.00020,-0.00014,0.00018,0.00025,-0.02195,-0.00868,0.00084,0.83,0.87
215.7109,-0.03538,-0.01868,0.00023,-0.00014,0.00018,-0.00029,-0.02674,-0.00602,0.00297,0.83,0.87
215.8114,-0.03505,-0.01848,-0.00053,-0.00034,0.00043,0.00067,-0.02940,-0.00017,0.00510,0.84,0.87
215.9117,-0.03451,-0.01897,-0.00064,0.00014,-0.00018,0.00081,-0.02993,-0.00549,0.00510,0.84,0.87
216.0123,-0.03400,-0.01912,-0.00158,0.00030,-0.00038,0.00201,-0.02993,-0.01081,0.00457,0.85,0.87
216.1126,-0.03402,-0.01950,-0.00114,0.00068,-0.00086,0.00145,-0.02780,-0.01134,0.00350,0.84,0.87
216.2129,-0.03419,-0.01974,-0.00096,0.00092,-0.00116,0.00123,-0.02567,-0.00708,0.00669,0.84,0.86
216.3133,-0.03410,-0.02030,-0.00107,0.00148,-0.00188,0.00136,-0.02035,-0.01187,0.00457,0.84,0.86
216.4142,-0.03392,-0.02025,-0.00082,0.00143,-0.00182,0.00104,-0.01609,-0.01028,0.00297,0.84,0.86
216.5145,-0.03394,-0.02052,-0.00080,0.00169,-0.00215,0.00101,-0.01184,-0.00549,0.00137,0.84,0.86
216.6151,-0.03390,-0.02052,-0.00084,0.00170,-0.00215,0.00106,-0.00758,-0.01134,0.00244,0.84,0.86
216.7154,-0.03402,-0.02059,-0.00072,0.00177,-0.00225,0.00091,-0.00439,-0.00921,0.00084,0.84,0.86
216.8162,-0.03394,-0.02042,-0.00079,0.00160,-0.00202,0.00100,-0.00279,-0.01028,-0.00022,0.84,0.87
216.9168,-0.03424,-0.02028,-0.00092,0.00145,-0.00185,0.00117,-0.00066,-0.00921,-0.00075,0.84,0.87
217.0173,-0.03482,-0.01983,-0.00034,0.00100,-0.00128,0.00043,-0.00173,-0.01453,0.00084,0.84,0.87
217.1175,-0.03545,-0.01942,-0.00013,0.00060,-0.00076,0.00016,-0.00545,-0.01294,-0.00182,0.84,0.87
217.2181,-0.03549,-0.01918,-0.00008,0.00036,-0.00045,0.00010,-0.00652,-0.00975,0.00084,0.84,0.87
217.3189,-0.03527,-0.01907,-0.00073,0.00025,-0.00032,0.00093,-0.01130,-0.00655,0.00191,0.84,0.87
217.4196,-0.03528,-0.01879,-0.00030,-0.00003,0.00004,0.00038,-0.01450,-0.01081,0.00031,0.84,0.87
217.5202,-0.03537,-0.01895,-0.00021,0.00013,-0.00016,0.00026,-0.01929,-0.00336,0.00563,0.84,0.86
217.6213,-0.03507,-0.01892,-0.00051,0.00010,-0.00013,0.00065,-0.02248,-0.00602,0.00297,0.84,0.87
217.7238,-0.03505,-0.01900,-0.00052,0.00018,-0.00023,0.00067,-0.02354,-0.01134,0.00084,0.84,0.87
217.8241,-0.03468,-0.01899,-0.00047,0.00017,-0.00022,0.00060,-0.02514,-0.00496,0.00563,0.84,0.86
217.9249,-0.03417,-0.01916,-0.00141,0.00034,-0.00043,0.00179,-0.02408,-0.00230,0.00457,0.85,0.86
218.0283,-0.03365,-0.01961,-0.00151,0.00079,-0.00100,0.00192,-0.02195,-0.01294,0.00403,0.85,0.86
218.1286,-0.03361,-0.01969,-0.00155,0.00086,-0.00109,0.00197,-0.02195,-0.00975,0.00297,0.85,0.86
218.2295,-0.03422,-0.01992,-0.00094,0.00110,-0.00140,0.00119,-0.01875,-0.01347,0.00669,0.85,0.86
218.3302,-0.03446,-0.02012,-0.00027,0.00130,-0.00165,0.00034,-0.01503,-0.01081,0.00297,0.84,0.86
218.4309,-0.03468,-0.02029,-0.00048,0.00147,-0.00186,0.00061,-0.01397,-0.00336,0.00297,0.85,0.86
218.5324,-0.03449,-0.02040,-0.00024,0.00158,-0.00200,0.00031,-0.01024,-0.00762,0.00084,0.84,0.86
218.6327,-0.03424,-0.02031,-0.00050,0.00148,-0.00188,0.00063,-0.00758,-0.00389,0.00191,0.85,0.86
218.7339,-0.03416,-0.02024,-0.00057,0.00142,-0.00180,0.00073,-0.00545,-0.01187,0.00244,0.84,0.86
218.8347,-0.03409,-0.02030,-0.00065,0.00148,-0.00188,0.00082,-0.00545,-0.00708,0.00084,0.85,0.86
218.9350,-0.03415,-0.02011,-0.00057,0.00129,-0.00164,0.00073,-0.00545,-0.01347,-0.00075,0.84,0.86
219.0352,-0.03453,-0.02000,-0.00020,0.00118,-0.00150,0.00026,-0.00705,-0.01187,0.00191,0.84,0.86
219.1356,-0.03480,-0.01976,-0.00035,0.00094,-0.00119,0.00045,-0.00971,-0.01081,-0.00022,0.84,0.86
219.2360,-0.03480,-0.01972,-0.00035,0.00090,-0.00114,0.00045,-0.01184,-0.00602,0.00084,0.85,0.86
219.3364,-0.03471,-0.01970,-0.00045,0.00088,-0.00112,0.00057,-0.01450,-0.01294,0.00084,0.84,0.86
219.4367,-0.03475,-0.01950,-0.00040,0.00068,-0.00086,0.00051,-0.01609,-0.01294,0.00244,0.84,0.86
219.5402,-0.03480,-0.01938,-0.00035,0.00056,-0.00071,0.00045,-0.02035,-0.00921,0.00297,0.85,0.86
219.6406,-0.03452,-0.01934,-0.00105,0.00052,-0.00066,0.00134,-0.02301,-0.00389,0.00137,0.85,0.86
219.7409,-0.03421,-0.01927,-0.00137,0.00045,-0.00057,0.00174,-0.02354,-0.01560,0.00403,0.85,0.86
219.8421,-0.03440,-0.01938,-0.00075,0.00055,-0.00070,0.00096,-0.02408,-0.01134,0.00510,0.85,0.86
219.9425,-0.03490,-0.01968,-0.00026,0.00086,-0.00109,0.00033,-0.02408,-0.01187,0.00563,0.84,0.85
220.0432,-0.03504,-0.01971,-0.00011,0.00089,-0.00113,0.00014,-0.02195,-0.00336,0.00191,0.85,0.86
220.1437,-0.03434,-0.01965,-0.00082,0.00082,-0.00104,0.00104,-0.01929,-0.00815,0.00403,0.85,0.86
220.2444,-0.03410,-0.02017,-0.00106,0.00134,-0.00171,0.00135,-0.01663,-0.00762,0.00191,0.85,0.86
220.3459,-0.03377,-0.02017,-0.00139,0.00134,-0.00170,0.00177,-0.01290,-0.01453,0.00297,0.85,0.85
220.4464,-0.03392,-0.02018,-0.00082,0.00135,-0.00171,0.00104,-0.01077,-0.00975,0.00137,0.85,0.86
220.5467,-0.03451,-0.02019,-0.00022,0.00137,-0.00174,0.00028,-0.00758,-0.01400,0.00244,0.84,0.85
220.6473,-0.03469,-0.02019,-0.00047,0.00137,-0.00174,0.00059,-0.00758,-0.00655,0.00244,0.85,0.85
220.7485,-0.03482,-0.02029,-0.00034,0.00147,-0.00186,0.00043,-0.00652,-0.00921,-0.00022,0.85,0.86
220.8527,-0.03480,-0.01990,-0.00035,0.00108,-0.00138,0.00044,-0.00705,-0.00868,0.00137,0.85,0.85
220.9545,-0.03480,-0.01976,-0.00035,0.00094,-0.00119,0.00045,-0.00864,-0.01241,0.00031,0.85,0.86
221.0547,-0.03486,-0.01922,-0.00029,0.00040,-0.00051,0.00037,-0.01077,-0.00815,0.00137,0.85,0.86
221.1562,-0.03487,-0.01915,-0.00071,0.00033,-0.00042,0.00090,-0.01290,-0.01241,0.00191,0.85,0.86
221.2572,-0.03488,-0.01906,-0.00069,0.00024,-0.00030,0.00088,-0.01556,-0.00815,0.00137,0.85,0.86
221.3579,-0.03484,-0.01911,-0.00032,0.00029,-0.00036,0.00040,-0.01663,-0.01560,0.00244,0.85,0.86
221.4590,-0.03504,-0.01896,-0.00054,0.00014,-0.00018,0.00068,-0.02035,-0.00336,0.00244,0.85,0.86
221.5593,-0.03484,-0.01879,-0.00074,-0.00003,0.00004,0.00094,-0.02141,-0.01294,0.00297,0.85,0.86
221.6602,-0.03451,-0.01908,-0.00064,0.00026,-0.00033,0.00082,-0.02248,-0.00602,0.00403,0.85,0.85
221.7605,-0.03449,-0.01908,-0.00067,0.00026,-0.00033,0.00085,-0.02141,-0.00815,0.00403,0.85,0.85
221.8608,-0.03427,-0.01908,-0.00088,0.00025,-0.00032,0.00112,-0.01982,-0.00815,0.00403,0.86,0.85
221.9611,-0.03420,-0.01915,-0.00138,0.00032,-0.00041,0.00175,-0.01875,-0.00708,0.00297,0.86,0.85
222.0613,-0.03401,-0.01941,-0.00115,0.00059,-0.00075,0.00146,-0.01663,-0.01507,0.00457,0.86,0.85
222.1617,-0.03426,-0.01975,-0.00090,0.00092,-0.00117,0.00114,-0.01609,-0.00921,0.00510,0.86,0.85
222.2620,-0.03467,-0.01993,-0.00049,0.00111,-0.00141,0.00062,-0.01450,-0.01294,0.00191,0.85,0.85
222.3624,-0.03482,-0.02000,-0.00033,0.00118,-0.00150,0.00043,-0.01237,-0.00921,0.00350,0.85,0.85
222.4630,-0.03484,-0.02023,-0.00031,0.00140,-0.00178,0.00040,-0.01077,-0.00230,0.00137,0.86,0.85
222.5642,-0.03442,-0.02027,-0.00074,0.00144,-0.00183,0.00094,-0.00811,-0.00868,0.00084,0.86,0.85
222.6644,-0.03422,-0.02034,-0.00051,0.00152,-0.00193,0.00065,-0.00811,-0.00868,0.00191,0.86,0.85
222.7647,-0.03436,-0.02024,-0.00037,0.00142,-0.00180,0.00047,-0.00758,-0.01081,0.00191,0.85,0.85
222.8654,-0.03455,-0.02006,-0.00060,0.00124,-0.00157,0.00076,-0.00918,-0.01400,0.00031,0.85,0.85
222.9661,-0.03456,-0.01990,-0.00059,0.00108,-0.00137,0.00075,-0.01077,-0.00868,-0.00129,0.86,0.85
223.0670,-0.03453,-0.01958,-0.00062,0.00076,-0.00096,0.00079,-0.01343,-0.00655,0.00191,0.86,0.85
223.1677,-0.03426,-0.01946,-0.00090,0.00064,-0.00081,0.00114,-0.01343,-0.01347,0.00244,0.86,0.85
223.2688,-0.03426,-0.01946,-0.00090,0.00064,-0.00081,0.00114,-0.01556,-0.00762,0.00137,0.86,0.85
223.3693,-0.03475,-0.01948,-0.00040,0.00066,-0.00084,0.00051,-0.01769,-0.01081,0.00137,0.85,0.85
223.4695,-0.03470,-0.01927,-0.00088,0.00045,-0.00057,0.00112,-0.01875,-0.01241,0.00457,0.86,0.85
223.5698,-0.03491,-0.01966,-0.00025,0.00083,-0.00106,0.00031,-0.02088,-0.00602,0.00191,0.86,0.85
223.6709,-0.03449,-0.01961,-0.00066,0.00079,-0.00100,0.00084,-0.02088,-0.00815,0.00350,0.86,0.85
223.7713,-0.03429,-0.01970,-0.00087,0.00087,-0.00111,0.00110,-0.02088,-0.00708,0.00244,0.86,0.85
223.8717,-0.03433,-0.01991,-0.00083,0.00109,-0.00138,0.00105,-0.01822,-0.00815,0.00616,0.86,0.84
223.9721,-0.03433,-0.01991,-0.00083,0.00109,-0.00138,0.00105,-0.01609,-0.01028,0.00244,0.86,0.85
