timestamp_s,cam_pitch_rad,cam_yaw_rad,laser_pitch_rad,laser_yaw_rad,laser_dx_m,laser_dy_m,imu_omega_x_rad_s,imu_omega_y_rad_s,imu_omega_z_rad_s,throttle_pitch,throttle_yaw
1035.6564,-0.04500,-0.02031,0.00903,0.00188,-0.00252,-0.01207,-0.00213,0.00596,-0.00091,0.00,0.17
1035.7570,-0.04505,-0.02022,0.00865,0.00179,-0.00240,-0.01157,-0.00160,0.00755,-0.00144,0.00,0.17
1035.8575,-0.04490,-0.02007,0.00893,0.00165,-0.00221,-0.01194,-0.00160,0.00913,-0.00037,0.00,0.17
1035.9582,-0.04446,-0.02020,0.00806,0.00136,-0.00182,-0.01078,-0.00053,0.00913,-0.00144,0.00,0.18
1036.0592,-0.04422,-0.02018,0.00781,0.00175,-0.00234,-0.01045,-0.00106,0.01071,0.00069,0.00,0.17
1036.1602,-0.04371,-0.02000,0.00732,0.00115,-0.00154,-0.00979,-0.00106,0.00911,-0.00144,0.00,0.17
1036.2621,-0.04345,-0.02016,0.00704,0.00175,-0.00233,-0.00942,-0.00266,0.00856,0.00229,0.00,0.17
1036.3641,-0.04287,-0.02030,0.00603,0.00188,-0.00252,-0.00808,-0.00159,0.00802,-0.00356,0.00,0.17
1036.4649,-0.04202,-0.02000,0.00562,0.00158,-0.00212,-0.00752,-0.00212,0.00748,0.00069,0.00,0.17
1036.5683,-0.04169,-0.02010,0.00486,0.00169,-0.00225,-0.00650,-0.00159,0.00535,-0.00250,0.00,0.17
1036.6688,-0.04126,-0.01990,0.00485,0.00149,-0.00199,-0.00650,-0.00265,0.00481,-0.00037,0.00,0.17
1036.7692,-0.04115,-0.01997,0.00475,0.00113,-0.00151,-0.00635,-0.00371,0.00321,-0.00037,0.00,0.17
1036.8710,-0.04098,-0.02017,0.00457,0.00134,-0.00179,-0.00611,-0.00371,0.00214,0.00123,0.00,0.17
1036.9715,-0.04125,-0.02013,0.00485,0.00173,-0.00231,-0.00648,-0.00370,0.00108,-0.00037,0.00,0.17
1037.0721,-0.04174,-0.02036,0.00576,0.00195,-0.00260,-0.00770,-0.00370,0.00001,0.00016,0.00,0.17
1037.1762,-0.04216,-0.02026,0.00576,0.00185,-0.00248,-0.00770,-0.00476,0.00054,-0.00143,0.00,0.17
1037.2766,-0.04267,-0.02026,0.00627,0.00142,-0.00190,-0.00838,-0.00475,-0.00052,0.00070,0.00,0.17
1037.3768,-0.04341,-0.02019,0.00700,0.00177,-0.00236,-0.00937,-0.00475,-0.00052,-0.00037,0.00,0.17
1037.4772,-0.04386,-0.02013,0.00746,0.00129,-0.00173,-0.00998,-0.00528,0.00161,-0.00037,0.00,0.17
1037.5777,-0.04450,-0.02025,0.00810,0.00182,-0.00244,-0.01083,-0.00421,0.00107,0.00016,0.00,0.17
1037.6782,-0.04436,-0.02018,0.00840,0.00177,-0.00236,-0.01122,-0.00314,0.00160,-0.00090,0.00,0.17
1037.7802,-0.04459,-0.02013,0.00863,0.00173,-0.00231,-0.01154,-0.00154,0.00426,-0.00143,0.00,0.17
1037.8804,-0.04476,-0.02021,0.00838,0.00137,-0.00183,-0.01120,-0.00101,0.00532,-0.00090,0.00,0.17
1037.9813,-0.04484,-0.02021,0.00845,0.00136,-0.00182,-0.01129,-0.00048,0.00584,0.00017,0.00,0.16
1038.0818,-0.04475,-0.02006,0.00878,0.00165,-0.00221,-0.01175,0.00006,0.00796,-0.00036,0.00,0.16
1038.1821,-0.04449,-0.02016,0.00809,0.00132,-0.00176,-0.01082,-0.00047,0.00902,-0.00036,0.00,0.16
1038.2827,-0.04382,-0.01994,0.00742,0.00109,-0.00146,-0.00993,-0.00047,0.00954,-0.00089,0.00,0.16
1038.3837,-0.04338,-0.02002,0.00697,0.00160,-0.00214,-0.00933,-0.00047,0.00794,0.00123,0.00,0.16
1038.4843,-0.04303,-0.01995,0.00662,0.00154,-0.00206,-0.00887,0.00006,0.00846,-0.00036,0.00,0.16
1038.5846,-0.04277,-0.02021,0.00637,0.00179,-0.00239,-0.00851,-0.00047,0.00845,-0.00089,0.00,0.16
1038.6882,-0.04203,-0.01994,0.00563,0.00153,-0.00204,-0.00754,-0.00313,0.00685,-0.00036,0.00,0.16
1038.7886,-0.04165,-0.02007,0.00482,0.00166,-0.00221,-0.00643,-0.00260,0.00525,-0.00089,0.00,0.16
1038.8891,-0.04133,-0.02006,0.00535,0.00164,-0.00220,-0.00716,-0.00259,0.00471,-0.00089,0.00,0.16
1038.9896,-0.04129,-0.02009,0.00489,0.00167,-0.00223,-0.00654,-0.00419,0.00471,0.00017,0.00,0.16
1039.0923,-0.04129,-0.02009,0.00489,0.00167,-0.00223,-0.00654,-0.00525,0.00204,-0.00142,0.00,0.16
1039.1926,-0.04150,-0.02001,0.00467,0.00159,-0.00213,-0.00624,-0.00471,0.00151,-0.00036,0.00,0.16
1039.2930,-0.04171,-0.02000,0.00530,0.00159,-0.00213,-0.00708,-0.00577,0.00097,-0.00036,0.00,0.16
1039.3962,-0.04239,-0.02012,0.00640,0.00171,-0.00228,-0.00857,-0.00576,0.00044,-0.00195,0.00,0.16
1039.4966,-0.04273,-0.01999,0.00632,0.00158,-0.00212,-0.00844,-0.00576,-0.00009,-0.00036,0.00,0.16
1039.5970,-0.04303,-0.01989,0.00705,0.00148,-0.00198,-0.00944,-0.00362,-0.00009,-0.00142,0.00,0.16
1039.6974,-0.04339,-0.01998,0.00699,0.00157,-0.00210,-0.00934,-0.00362,0.00150,-0.00036,0.00,0.16
1039.8036,-0.04413,-0.01992,0.00773,0.00151,-0.00202,-0.01033,-0.00309,0.00150,-0.00036,0.00,0.16
1039.9039,-0.04431,-0.01998,0.00791,0.00157,-0.00210,-0.01058,-0.00096,0.00363,-0.00089,0.00,0.16
1040.0041,-0.04454,-0.01976,0.00857,0.00136,-0.00183,-0.01146,-0.00255,0.00416,-0.00089,0.00,0.16
1040.1045,-0.04452,-0.01959,0.00856,0.00118,-0.00158,-0.01143,-0.00095,0.00522,0.00018,0.00,0.16
1040.2048,-0.04460,-0.01951,0.00863,0.00110,-0.00147,-0.01153,0.00011,0.00681,0.00018,0.00,0.16
1040.3084,-0.04458,-0.01967,0.00818,0.00126,-0.00169,-0.01093,-0.00042,0.00680,0.00071,0.00,0.15
1040.4088,-0.04441,-0.01995,0.00801,0.00152,-0.00204,-0.01071,0.00064,0.00892,0.00124,0.00,0.15
1040.5101,-0.04425,-0.01988,0.00785,0.00146,-0.00195,-0.01049,-0.00095,0.00838,-0.00089,0.00,0.15
1040.6122,-0.04369,-0.01989,0.00729,0.00148,-0.00198,-0.00976,0.00064,0.00944,-0.00142,0.00,0.15
1040.7124,-0.04338,-0.02010,0.00698,0.00168,-0.00224,-0.00933,-0.00202,0.00943,0.00071,0.00,0.15
1040.8147,-0.04266,-0.01985,0.00626,0.00143,-0.00191,-0.00836,-0.00201,0.00888,-0.00089,0.00,0.15
1040.9154,-0.04222,-0.01998,0.00582,0.00156,-0.00208,-0.00779,-0.00148,0.00728,-0.00035,0.00,0.15
1041.0161,-0.04175,-0.02002,0.00534,0.00161,-0.00215,-0.00713,-0.00148,0.00674,-0.00035,0.00,0.15
1041.1163,-0.04166,-0.02011,0.00483,0.00170,-0.00228,-0.00646,-0.00413,0.00514,-0.00142,0.00,0.15
1041.2168,-0.04148,-0.02008,0.00507,0.00167,-0.00223,-0.00679,-0.00519,0.00407,-0.00035,0.00,0.15
1041.3175,-0.04137,-0.02015,0.00496,0.00174,-0.00232,-0.00663,-0.00412,0.00300,-0.00035,0.00,0.15
1041.4186,-0.04166,-0.02025,0.00568,0.00184,-0.00245,-0.00759,-0.00518,0.00087,-0.00035,0.00,0.15
1041.5189,-0.04164,-0.02032,0.00567,0.00192,-0.00256,-0.00756,-0.00412,0.00140,-0.00089,0.00,0.15
1041.6198,-0.04248,-0.02044,0.00565,0.00202,-0.00270,-0.00755,-0.00358,-0.00073,-0.00089,0.00,0.15
1041.7202,-0.04270,-0.02036,0.00630,0.00194,-0.00260,-0.00843,-0.00411,0.00034,-0.00195,0.00,0.15
1041.8207,-0.04310,-0.02032,0.00671,0.00191,-0.00255,-0.00897,-0.00198,-0.00073,-0.00195,0.00,0.15
1041.9216,-0.04363,-0.02003,0.00724,0.00119,-0.00159,-0.00969,-0.00251,-0.00019,-0.00035,0.00,0.15
1042.0219,-0.04423,-0.02010,0.00782,0.00125,-0.00167,-0.01046,-0.00144,0.00247,0.00071,0.00,0.15
1042.1222,-0.04449,-0.02016,0.00809,0.00174,-0.00233,-0.01082,-0.00144,0.00246,-0.00035,0.00,0.14
1042.2225,-0.04462,-0.02011,0.00866,0.00170,-0.00227,-0.01157,-0.00197,0.00406,-0.00035,0.00,0.14
1042.3233,-0.04475,-0.02027,0.00836,0.00185,-0.00247,-0.01117,-0.00090,0.00565,-0.00195,0.00,0.14
1042.4235,-0.04481,-0.02028,0.00884,0.00185,-0.00248,-0.01182,0.00016,0.00671,-0.00035,0.00,0.14
1042.5239,-0.04463,-0.02013,0.00867,0.00172,-0.00229,-0.01160,-0.00090,0.00776,-0.00088,0.00,0.14
1042.6242,-0.04458,-0.02003,0.00819,0.00161,-0.00216,-0.01095,-0.00090,0.00882,-0.00194,0.00,0.14
1042.7245,-0.04429,-0.02006,0.00790,0.00163,-0.00218,-0.01057,-0.00037,0.00881,0.00018,0.00,0.14
1042.8253,-0.04372,-0.01994,0.00733,0.00110,-0.00147,-0.00980,-0.00196,0.00880,-0.00141,0.00,0.14
1042.9304,-0.04318,-0.01993,0.00677,0.00151,-0.00202,-0.00906,-0.00143,0.00826,0.00072,0.00,0.14
1043.0308,-0.04281,-0.02023,0.00640,0.00182,-0.00243,-0.00855,-0.00143,0.00825,-0.00035,0.00,0.14
1043.1311,-0.04230,-0.02015,0.00632,0.00173,-0.00231,-0.00845,-0.00196,0.00665,-0.00141,0.00,0.14
1043.2317,-0.04192,-0.02023,0.00594,0.00181,-0.00242,-0.00794,-0.00461,0.00505,-0.00141,0.00,0.14
1043.3335,-0.04181,-0.02007,0.00583,0.00165,-0.00221,-0.00779,-0.00301,0.00451,-0.00088,0.00,0.14
1043.4339,-0.04160,-0.02000,0.00476,0.00159,-0.00213,-0.00637,-0.00461,0.00291,-0.00088,0.00,0.14
1043.5342,-0.04160,-0.02000,0.00476,0.00159,-0.00213,-0.00637,-0.00354,0.00290,-0.00034,0.00,0.14
1043.6401,-0.04169,-0.02010,0.00486,0.00169,-0.00225,-0.00650,-0.00406,0.00237,-0.00034,0.00,0.14
1043.7409,-0.04182,-0.02018,0.00541,0.00177,-0.00237,-0.00724,-0.00353,0.00130,-0.00087,0.00,0.14
1043.8412,-0.04252,-0.02019,0.00611,0.00177,-0.00237,-0.00817,-0.00246,0.00024,-0.00300,0.00,0.14
1043.9416,-0.04274,-0.02000,0.00633,0.00159,-0.00212,-0.00846,-0.00299,-0.00029,0.00072,0.00,0.14
1044.0418,-0.04338,-0.02010,0.00740,0.00168,-0.00224,-0.00990,-0.00299,-0.00083,-0.00087,0.00,0.14
1044.1422,-0.04349,-0.01992,0.00709,0.00150,-0.00201,-0.00949,-0.00352,0.00024,-0.00087,0.00,0.14
1044.2447,-0.04419,-0.01977,0.00822,0.00135,-0.00180,-0.01098,-0.00245,0.00183,0.00019,0.00,0.14
1044.3470,-0.04445,-0.01975,0.00805,0.00133,-0.00178,-0.01078,-0.00138,0.00290,0.00019,0.00,0.13
1044.4473,-0.04464,-0.01987,0.00867,0.00146,-0.00195,-0.01159,-0.00085,0.00502,0.00072,0.00,0.13
1044.5477,-0.04483,-0.01974,0.00886,0.00133,-0.00178,-0.01185,-0.00032,0.00502,-0.00087,0.00,0.13
1044.6484,-0.04480,-0.01984,0.00883,0.00144,-0.00192,-0.01181,-0.00032,0.00554,-0.00034,0.00,0.13
1044.7487,-0.04486,-0.01992,0.00889,0.00151,-0.00201,-0.01190,-0.00031,0.00660,-0.00087,0.00,0.13
1044.8498,-0.04451,-0.02010,0.00811,0.00169,-0.00226,-0.01084,-0.00085,0.00712,-0.00034,0.00,0.13
1044.9501,-0.04422,-0.02018,0.00781,0.00132,-0.00177,-0.01045,-0.00138,0.01031,-0.00034,0.00,0.13
1045.0509,-0.04352,-0.02021,0.00712,0.00180,-0.00241,-0.00952,-0.00137,0.00977,0.00072,0.00,0.13
1045.1515,-0.04294,-0.02013,0.00655,0.00172,-0.00230,-0.00876,-0.00031,0.00976,-0.00034,0.00,0.13
1045.2518,-0.04276,-0.02016,0.00635,0.00131,-0.00175,-0.00849,-0.00084,0.00815,-0.00034,0.00,0.13
1045.3563,-0.04203,-0.01994,0.00563,0.00153,-0.00204,-0.00754,-0.00190,0.00761,-0.00034,0.00,0.13
1045.4566,-0.04180,-0.02024,0.00582,0.00182,-0.00244,-0.00779,-0.00190,0.00654,0.00232,0.00,0.13
1045.5569,-0.04182,-0.02026,0.00541,0.00184,-0.00245,-0.00723,-0.00190,0.00547,-0.00141,0.00,0.13
1045.6573,-0.04141,-0.02013,0.00500,0.00172,-0.00230,-0.00669,-0.00296,0.00334,-0.00087,0.00,0.13
1045.7575,-0.04148,-0.02008,0.00550,0.00167,-0.00223,-0.00735,-0.00296,0.00334,-0.00194,0.00,0.13
1045.8579,-0.04169,-0.02010,0.00486,0.00169,-0.00225,-0.00650,-0.00402,0.00174,0.00019,0.00,0.13
1045.9587,-0.04191,-0.02007,0.00550,0.00166,-0.00222,-0.00736,-0.00401,0.00174,-0.00034,0.00,0.13
1046.0590,-0.04243,-0.02013,0.00602,0.00172,-0.00230,-0.00805,-0.00401,0.00067,0.00019,0.00,0.13
1046.1595,-0.04274,-0.02000,0.00633,0.00159,-0.00212,-0.00846,-0.00454,0.00067,-0.00140,0.00,0.13
1046.2609,-0.04338,-0.02010,0.00740,0.00168,-0.00224,-0.00990,-0.00453,0.00014,0.00073,0.00,0.12
1046.3614,-0.04349,-0.01988,0.00709,0.00146,-0.00195,-0.00949,-0.00347,0.00067,0.00019,0.00,0.12
1046.4618,-0.04416,-0.01986,0.00776,0.00144,-0.00192,-0.01038,-0.00240,0.00014,-0.00034,0.00,0.12
1046.5621,-0.04435,-0.01984,0.00796,0.00142,-0.00190,-0.01065,-0.00133,0.00227,0.00019,0.00,0.12
1046.6643,-0.04468,-0.01981,0.00870,0.00140,-0.00187,-0.01164,-0.00133,0.00439,-0.00034,0.00,0.12
1046.7652,-0.04472,-0.01972,0.00833,0.00132,-0.00176,-0.01113,-0.00186,0.00598,0.00073,0.00,0.12
1046.8683,-0.04473,-0.01986,0.00833,0.00145,-0.00194,-0.01114,-0.00239,0.00704,-0.00034,0.00,0.12
1046.9712,-0.04490,-0.02009,0.00850,0.00126,-0.00169,-0.01138,-0.00026,0.00810,0.00019,0.00,0.12
1047.0717,-0.04458,-0.02022,0.00817,0.00181,-0.00243,-0.01094,-0.00132,0.00862,0.00179,0.00,0.12
1047.1719,-0.04405,-0.02030,0.00767,0.00187,-0.00250,-0.01024,-0.00132,0.00861,-0.00087,0.00,0.12
1047.2724,-0.04353,-0.02037,0.00713,0.00197,-0.00263,-0.00954,-0.00132,0.00807,-0.00140,0.00,0.12
1047.3730,-0.04289,-0.02021,0.00692,0.00181,-0.00242,-0.00925,0.00028,0.00753,-0.00087,0.00,0.12
1047.4735,-0.04271,-0.02042,0.00630,0.00201,-0.00268,-0.00843,0.00028,0.00753,0.00019,0.00,0.12
1047.5739,-0.04202,-0.02025,0.00562,0.00185,-0.00248,-0.00752,-0.00132,0.00699,-0.00194,0.00,0.12
1047.6747,-0.04177,-0.02034,0.00580,0.00194,-0.00259,-0.00774,-0.00132,0.00538,0.00019,0.00,0.12
1047.7749,-0.04177,-0.02029,0.00537,0.00187,-0.00249,-0.00717,-0.00185,0.00272,-0.00140,0.00,0.12
1047.8783,-0.04158,-0.02023,0.00518,0.00181,-0.00242,-0.00692,-0.00238,0.00378,-0.00193,0.00,0.12
1047.9787,-0.04150,-0.02023,0.00510,0.00182,-0.00243,-0.00682,-0.00397,0.00378,-0.00087,0.00,0.12
1048.0789,-0.04169,-0.02047,0.00571,0.00205,-0.00274,-0.00764,-0.00450,0.00005,-0.00034,0.00,0.11
1048.1803,-0.04185,-0.02016,0.00546,0.00175,-0.00234,-0.00730,-0.00290,0.00111,-0.00087,0.00,0.12
1048.2806,-0.04249,-0.02034,0.00609,0.00191,-0.00255,-0.00814,-0.00396,0.00058,0.00126,0.00,0.11
1048.3820,-0.04293,-0.02011,0.00611,0.00170,-0.00227,-0.00817,-0.00396,-0.00048,-0.00034,0.00,0.11
1048.4830,-0.04344,-0.02021,0.00703,0.00178,-0.00239,-0.00941,-0.00289,0.00111,-0.00140,0.00,0.11
1048.5846,-0.04392,-0.02015,0.00752,0.00131,-0.00175,-0.01006,-0.00342,0.00218,-0.00352,0.00,0.12
1048.6855,-0.04423,-0.02010,0.00782,0.00167,-0.00224,-0.01047,-0.00235,0.00111,0.00286,0.00,0.11
1048.7877,-0.04456,-0.02009,0.00816,0.00167,-0.00224,-0.01091,-0.00128,0.00270,-0.00193,0.00,0.11
1048.8883,-0.04449,-0.02028,0.00809,0.00187,-0.00250,-0.01082,-0.00181,0.00323,0.00020,0.00,0.11
1048.9886,-0.04490,-0.02009,0.00850,0.00126,-0.00169,-0.01138,-0.00181,0.00482,-0.00193,0.00,0.11
1049.0891,-0.04482,-0.02003,0.00842,0.00162,-0.00216,-0.01128,-0.00074,0.00588,0.00127,0.00,0.11
1049.1894,-0.04461,-0.01993,0.00821,0.00152,-0.00203,-0.01100,-0.00128,0.00694,-0.00033,0.00,0.11
1049.2898,-0.04447,-0.02001,0.00807,0.00159,-0.00213,-0.01078,-0.00021,0.00746,-0.00086,0.00,0.11
1049.3944,-0.04406,-0.01991,0.00766,0.00149,-0.00200,-0.01024,-0.00181,0.00799,-0.00033,0.00,0.11
1049.4949,-0.04359,-0.02003,0.00719,0.00162,-0.00217,-0.00963,-0.00021,0.00692,0.00020,0.00,0.11
1049.5952,-0.04322,-0.01988,0.00682,0.00147,-0.00196,-0.00912,-0.00234,0.00797,-0.00139,0.00,0.11
1049.6955,-0.04257,-0.01995,0.00616,0.00154,-0.00205,-0.00823,-0.00021,0.00637,0.00180,0.00,0.11
1049.7967,-0.04234,-0.01990,0.00593,0.00148,-0.00198,-0.00794,-0.00286,0.00690,-0.00192,0.00,0.11
1049.8979,-0.04210,-0.01990,0.00570,0.00148,-0.00199,-0.00763,-0.00180,0.00370,0.00021,0.00,0.11
1049.9990,-0.04193,-0.01993,0.00509,0.00152,-0.00204,-0.00681,-0.00392,0.00529,-0.00139,0.00,0.11
1050.1003,-0.04174,-0.02000,0.00491,0.00159,-0.00212,-0.00656,-0.00232,0.00209,0.00127,0.00,0.11
1050.2007,-0.04174,-0.02000,0.00491,0.00159,-0.00212,-0.00656,-0.00445,0.00209,0.00074,0.00,0.11
1050.3011,-0.04208,-0.01993,0.00567,0.00152,-0.00204,-0.00759,-0.00285,0.00209,-0.00086,0.00,0.11
1050.4015,-0.04254,-0.02010,0.00613,0.00168,-0.00225,-0.00820,-0.00444,-0.00057,-0.00033,0.00,0.10
1050.5058,-0.04290,-0.02011,0.00649,0.00170,-0.00227,-0.00868,-0.00284,0.00156,0.00074,0.00,0.10
1050.6063,-0.04305,-0.02020,0.00665,0.00179,-0.00239,-0.00889,-0.00337,0.00049,-0.00193,0.00,0.10
1050.7067,-0.04354,-0.02023,0.00757,0.00182,-0.00243,-0.01012,-0.00230,0.00049,0.00020,0.00,0.10
1050.8094,-0.04376,-0.02009,0.00736,0.00167,-0.00224,-0.00985,-0.00230,0.00049,-0.00086,0.00,0.10
1050.9104,-0.04441,-0.02034,0.00801,0.00192,-0.00257,-0.01071,-0.00230,0.00262,-0.00086,0.00,0.10
1051.0122,-0.04446,-0.02020,0.00806,0.00178,-0.00239,-0.01078,-0.00177,0.00155,-0.00086,0.00,0.10
1051.1130,-0.04459,-0.02019,0.00821,0.00177,-0.00237,-0.01098,-0.00230,0.00368,-0.00192,0.00,0.10
